date,rawContent,renderedContent,id,place
2021-09-21 18:49:33+00:00,“Haitians have been the group that’s been the first target of what later becomes the sort of harsh treatment of asylum-seekers and immigrants.”,“Haitians have been the group that’s been the first target of what later becomes the sort of harsh treatment of asylum-seekers and immigrants.”,1440387743893180425,
2021-09-21 18:49:32+00:00,@IwasMoore1766 @LeaderMcConnell Then why aren’t immigrants requires to get vaccinated?,@IwasMoore1766 @LeaderMcConnell Then why aren’t immigrants requires to get vaccinated?,1440387737794711561,
2021-09-21 18:49:29+00:00,@KryptoApproved @NPR Please learn about horse tack and horseback riding. Those are reins and he is controlling the horse. Swinging the reins turns the horse quickly otherwise this immigrant would be trampled. Read a book once in a while,@KryptoApproved @NPR Please learn about horse tack and horseback riding. Those are reins and he is controlling the horse. Swinging the reins turns the horse quickly otherwise this immigrant would be trampled. Read a book once in a while,1440387726289686537,
2021-09-21 18:49:23+00:00,"2/ These people are ""refugees"" and ""asylum seekers"", not illegal immigrants. We should call @JoeBiden @KamalaHarris  administration to stop mischaracterizing refugees and asylum seekers and change their blanket expulsion policy. @POTUS @VP","2/ These people are ""refugees"" and ""asylum seekers"", not illegal immigrants. We should call @JoeBiden @KamalaHarris  administration to stop mischaracterizing refugees and asylum seekers and change their blanket expulsion policy. @POTUS @VP",1440387701648158721,
2021-09-21 18:49:20+00:00,"The bible re: welcoming immigrants &amp; refugees…
“Whatever you do to the least of these, you do to me.” -Jesus (Matthew 25)

“Religion that God our Father accepts as pure &amp; faultless is this: to look after orphans &amp; widows in their distress and to keep oneself from being polluted.","The bible re: welcoming immigrants &amp; refugees…
“Whatever you do to the least of these, you do to me.” -Jesus (Matthew 25)

“Religion that God our Father accepts as pure &amp; faultless is this: to look after orphans &amp; widows in their distress and to keep oneself from being polluted.",1440387687349776395,
2021-09-21 18:49:19+00:00,Billies on horses whipping immigrants all they need are white sheets on their heads and we in a time machine.,Billies on horses whipping immigrants all they need are white sheets on their heads and we in a time machine.,1440387682668986371,
2021-09-21 18:49:04+00:00,Black immigrant rights organization denounces Biden administration's response to asylum seekers from Haiti - California News Times https://t.co/8JpV2mtAXZ,Black immigrant rights organization denounces Biden administration's response to asylum seekers from Haiti - California News Times dlvr.it/S812ld,1440387618840059905,
2021-09-21 18:48:59+00:00,@POTUS I still want student loans cancelled but i want you to know its fucked up what you're doing to immigrants. im the daughter of immigrants. would this have happened to my parents because they're not white immigrants?,@POTUS I still want student loans cancelled but i want you to know its fucked up what you're doing to immigrants. im the daughter of immigrants. would this have happened to my parents because they're not white immigrants?,1440387601425264650,
2021-09-21 18:48:51+00:00,"@DavidDobie2 @Ancestry I might now have to have a rethink on my Hurley line who appeared in Halesowen in mid 1700s, not able to find any trace of them in the area before then, thought they may have been Irish immigrants given the surname connection #AncestryHour","@DavidDobie2 @Ancestry I might now have to have a rethink on my Hurley line who appeared in Halesowen in mid 1700s, not able to find any trace of them in the area before then, thought they may have been Irish immigrants given the surname connection #AncestryHour",1440387564418994179,
2021-09-21 18:48:46+00:00,No human being should be treated the way Haitians and other immigrants are been treated at the border while fleeing poverty and hunger. This is a nation of immigrants. #Haiti #immigration #RefugeesNeedHelp,No human being should be treated the way Haitians and other immigrants are been treated at the border while fleeing poverty and hunger. This is a nation of immigrants. #Haiti #immigration #RefugeesNeedHelp,1440387543141273604,"{'_type': 'snscrape.modules.twitter.Place', 'fullName': 'West Springfield, VA', 'name': 'West Springfield', 'type': 'city', 'country': 'United States', 'countryCode': 'US'}"
2021-09-21 18:48:37+00:00,"@tisha4souls @RepJimBanks You sure about that? 

California and New York have the highest population of tax payers and economic engines. Even undocumented immigrants pay taxes. You really think we’re the ones who need a bail out? 

Don’t you think maybe it’s possible you got that backwards?","@tisha4souls @RepJimBanks You sure about that? 

California and New York have the highest population of tax payers and economic engines. Even undocumented immigrants pay taxes. You really think we’re the ones who need a bail out? 

Don’t you think maybe it’s possible you got that backwards?",1440387508211093504,
2021-09-21 18:48:37+00:00,Save America fir Americans &amp; legal immigrants.,Save America fir Americans &amp; legal immigrants.,1440387507959447554,
2021-09-21 18:48:34+00:00,#Haiti #migrants #immigrants #America,#Haiti #migrants #immigrants #America,1440387493933707264,
2021-09-21 18:48:32+00:00,"“Trump built The Wall to keep poor immigrants out” 

to keep Americans safe…

Biden’s open borders flood America with sick immigrants, unvetted terrorists &amp; those we’ll support for rest of their lives

So Democrats can get votes to win elections they can’t do on their own merits","“Trump built The Wall to keep poor immigrants out” 

to keep Americans safe…

Biden’s open borders flood America with sick immigrants, unvetted terrorists &amp; those we’ll support for rest of their lives

So Democrats can get votes to win elections they can’t do on their own merits",1440387487105380354,
2021-09-21 18:48:27+00:00,"@SenatorRomney Senator, if they register for a tax Id, they ARE American tax payers. So... ?? Did you know illegal immigrants pay more than $50 billion in taxes per year? DACA recipients must have proof that they are paying taxes to qualify. Are you sure you're qualified to be a Senator?","@SenatorRomney Senator, if they register for a tax Id, they ARE American tax payers. So... ?? Did you know illegal immigrants pay more than $50 billion in taxes per year? DACA recipients must have proof that they are paying taxes to qualify. Are you sure you're qualified to be a Senator?",1440387464963641357,
2021-09-21 18:48:18+00:00,Why are Latino immigration organizations so silent on what is going on with Haitian immigrants?,Why are Latino immigration organizations so silent on what is going on with Haitian immigrants?,1440387429110730755,
2021-09-21 18:48:16+00:00,@iiUKRiiv3 @Breaking911 I made no stupid point. Statistics prove immigrants vote Democrat.,@iiUKRiiv3 @Breaking911 I made no stupid point. Statistics prove immigrants vote Democrat.,1440387419774222348,
2021-09-21 18:48:15+00:00,"@MissTeeCorb The just had Cuellar on, talking about border, showing the border patrol on a horse steering the immigrant away from the US side. Drone views, etc.","@MissTeeCorb The just had Cuellar on, talking about border, showing the border patrol on a horse steering the immigrant away from the US side. Drone views, etc.",1440387413499469826,
2021-09-21 18:48:11+00:00,Indigenous and immigrant communities stand to be disproportionately affected by Texas’s abortion ban https://t.co/MAKE0NXnUq,Indigenous and immigrant communities stand to be disproportionately affected by Texas’s abortion ban thelily.com/indigenous-and…,1440387399675039747,
2021-09-21 18:48:06+00:00,I didn’t know wonka was an immigrant,I didn’t know wonka was an immigrant,1440387376224686089,
2021-09-21 18:48:03+00:00,So white men are living out their slave dreams on immigrants at the border?,So white men are living out their slave dreams on immigrants at the border?,1440387362714914818,
2021-09-21 18:47:57+00:00,"@Graham4GA I'm all for treating illegal immigrants like the human beings that they are, but one of the few functions of government is to secure and maintain borders.","@Graham4GA I'm all for treating illegal immigrants like the human beings that they are, but one of the few functions of government is to secure and maintain borders.",1440387341487538179,
2021-09-21 18:47:50+00:00,@JJobin8 @kinsellawarren Rob Ford did what Doug Ford couldn’t- appeal to survival values that unite immigrants of colour and white rural conservatives &amp; ignore the white supremacist progressives who put everyone down &amp; emotionally abuse everyone since they think they are better than everyone else,@JJobin8 @kinsellawarren Rob Ford did what Doug Ford couldn’t- appeal to survival values that unite immigrants of colour and white rural conservatives &amp; ignore the white supremacist progressives who put everyone down &amp; emotionally abuse everyone since they think they are better than everyone else,1440387308688003079,
2021-09-21 18:47:43+00:00,"@clearing_fog Raiklin is multi-lingual and the American-born son of Russian immigrants. His family came to America from the former Soviet Union under as a result of the Jackson-Vanik Amendment to the Trade Act of 1974, which forced the USSR to ease emigration restrictions on Soviet Jews.","@clearing_fog Raiklin is multi-lingual and the American-born son of Russian immigrants. His family came to America from the former Soviet Union under as a result of the Jackson-Vanik Amendment to the Trade Act of 1974, which forced the USSR to ease emigration restrictions on Soviet Jews.",1440387281651593224,
2021-09-21 18:47:31+00:00,"#ElToro supporting @JaimeJarrin @JorgeJarrin1 - raising awareness and funds for students, student athletes, children of immigrants.. All good vibes last night at Dodger Stadium.💙 #grateful #valenzuela #JaimeandBlancaJarrinFoundation https://t.co/eWtwfyEeXw","#ElToro supporting @JaimeJarrin @JorgeJarrin1 - raising awareness and funds for students, student athletes, children of immigrants.. All good vibes last night at Dodger Stadium.💙 #grateful #valenzuela #JaimeandBlancaJarrinFoundation https://t.co/eWtwfyEeXw",1440387230770425864,"{'_type': 'snscrape.modules.twitter.Place', 'fullName': 'Dodger Stadium', 'name': 'Dodger Stadium', 'type': 'poi', 'country': 'United States', 'countryCode': 'US'}"
2021-09-21 18:47:23+00:00,"@Scott_NicolTX @JanieceStaton @SpeakerPelosi @humanrights1st @POTUS @SecMayorkas Racism is alive and well in #Merica that promise on the statue of Liberty 🗽 is just words for immigrants who meet certain requirements. Haitians who are fleeing a coup, poverty, disease , earthquakes and zero infrastructure don’t count https://t.co/2fnlc6mCHs","@Scott_NicolTX @JanieceStaton @SpeakerPelosi @humanrights1st @POTUS @SecMayorkas Racism is alive and well in #Merica that promise on the statue of Liberty 🗽 is just words for immigrants who meet certain requirements. Haitians who are fleeing a coup, poverty, disease , earthquakes and zero infrastructure don’t count https://t.co/2fnlc6mCHs",1440387196570116097,
2021-09-21 18:47:14+00:00,"Basically , they’re replacing unvaxxed Americans who were fired for not being vaccinated with unvaccinated immigrants.","Basically , they’re replacing unvaxxed Americans who were fired for not being vaccinated with unvaccinated immigrants.",1440387158917795843,
2021-09-21 18:47:10+00:00,Legal immigrants would be doing it LEGALLY IF THE LAWLESS  LYING CORRUPT TREASONOUS OBAMA DEMONRAT CRIMINAL REGIME ACTUALLY FOLLOWED THE LAW OR WERE ARRESTED FOR CRIMES AGAINST AMERICA; TRAITORS https://t.co/9W6QGZFguF,Legal immigrants would be doing it LEGALLY IF THE LAWLESS  LYING CORRUPT TREASONOUS OBAMA DEMONRAT CRIMINAL REGIME ACTUALLY FOLLOWED THE LAW OR WERE ARRESTED FOR CRIMES AGAINST AMERICA; TRAITORS https://t.co/9W6QGZFguF,1440387142576848899,
2021-09-21 18:47:07+00:00,"@1stNameRandoNum @newsmax And even without a wall, I think a lot of illegal immigration could be prevented by setting policies that make it appear to potential immigrants that coming illegally is not going to work for them. Biden has instead made illegal immigration look appealing to such people.","@1stNameRandoNum @newsmax And even without a wall, I think a lot of illegal immigration could be prevented by setting policies that make it appear to potential immigrants that coming illegally is not going to work for them. Biden has instead made illegal immigration look appealing to such people.",1440387131151511564,
2021-09-21 18:47:07+00:00,@RyanBlueThunder @ggreenwald Never have we ever heard the sentiments that you expressed about Haitians when comes to European immigrants who overstay their visas and remain in the country?,@RyanBlueThunder @ggreenwald Never have we ever heard the sentiments that you expressed about Haitians when comes to European immigrants who overstay their visas and remain in the country?,1440387130614636546,
2021-09-21 18:47:05+00:00,@ArtValley818_ @SandraFraccalv2 Legal immigration is what makes America great! But this makes me so sad. All immigrants need to be tested for Covid and other diseases. There is no accountability from our leadership for vetting these immigrants. For all we know they can be criminals/killers. Those poor kids.,@ArtValley818_ @SandraFraccalv2 Legal immigration is what makes America great! But this makes me so sad. All immigrants need to be tested for Covid and other diseases. There is no accountability from our leadership for vetting these immigrants. For all we know they can be criminals/killers. Those poor kids.,1440387122024759297,
2021-09-21 18:47:03+00:00,Sunset over West Worcestershire…”What is this life of care…We have no time to stand and stare!” Privileged to live hear as immigrant of 40years. https://t.co/J99Nb2LnMX,Sunset over West Worcestershire…”What is this life of care…We have no time to stand and stare!” Privileged to live hear as immigrant of 40years. https://t.co/J99Nb2LnMX,1440387112960888836,
2021-09-21 18:46:46+00:00,@redsteeze Still no images of anyone being whipped with anything. This looks like a BP agent reaching for an ILLEGAL immigrant trying to cross into the US ILLEGALLY. Job well done sir.,@redsteeze Still no images of anyone being whipped with anything. This looks like a BP agent reaching for an ILLEGAL immigrant trying to cross into the US ILLEGALLY. Job well done sir.,1440387043658395658,
2021-09-21 18:46:42+00:00,"@TripDay12 @SallyMayweather Also, immigrants also pay taxes, so saying it’s your property and not there’s is just factually not true","@TripDay12 @SallyMayweather Also, immigrants also pay taxes, so saying it’s your property and not there’s is just factually not true",1440387025891315724,
2021-09-21 18:46:41+00:00,Wow how dare you you should be ashamed you should be ashamed you come from a family of refugees and immigrants and this is how you treat others who was once in the same position you were in shame on you,Wow how dare you you should be ashamed you should be ashamed you come from a family of refugees and immigrants and this is how you treat others who was once in the same position you were in shame on you,1440387020916809738,
2021-09-21 18:46:36+00:00,Y’all got Central and South American immigrants confused with Cubans my G educate yourself before you group people together.  What you see happening now has been happening to us for decades I’ve had family and friends go through it more than once.,Y’all got Central and South American immigrants confused with Cubans my G educate yourself before you group people together.  What you see happening now has been happening to us for decades I’ve had family and friends go through it more than once.,1440387000482160657,
2021-09-21 18:46:36+00:00,"As American people, we have to realize that the border crisis it’s not result of the incompetency of Biden administration. 

Instead, this is their agenda to import the Illegal immigrants to the States. 

We need to stop it.","As American people, we have to realize that the border crisis it’s not result of the incompetency of Biden administration. 

Instead, this is their agenda to import the Illegal immigrants to the States. 

We need to stop it.",1440386999853010956,
2021-09-21 18:46:27+00:00,11 immigrants illégaux palestiniens soupçonnés d’être impliqués dans l’attaque de Nahariya https://t.co/cyQFMpnfmz,11 immigrants illégaux palestiniens soupçonnés d’être impliqués dans l’attaque de Nahariya infos-israel.news/11-immigrants-…,1440386962498600961,
2021-09-21 18:46:25+00:00,"@aguilauro87 @Montu0004 @PabloReports Except for a few of them, most understand and sympathize with Dreamers. Our frustration is solely at people like Durbin, who claims to be for immigrants, yet finds impossible reasons such as 7% caps needed for employment based, but doesn't preach the same elsewhere.","@aguilauro87 @Montu0004 @PabloReports Except for a few of them, most understand and sympathize with Dreamers. Our frustration is solely at people like Durbin, who claims to be for immigrants, yet finds impossible reasons such as 7% caps needed for employment based, but doesn't preach the same elsewhere.",1440386954999123972,
2021-09-21 18:46:25+00:00,Your reminder that seeking asylum is 100% legal. This is not a luxury reserved just for white immigrants.,Your reminder that seeking asylum is 100% legal. This is not a luxury reserved just for white immigrants.,1440386954038677518,
2021-09-21 18:46:20+00:00,Does anyone know if the Haitian immigrants have been asked HOW they made their way to the border? At the end of the Obama administration we knew of Guatemalan/Honduran/El Salvadoran migrants traveling to the border for WEEKS. Thinking thousands of Haitians would be noticeable.,Does anyone know if the Haitian immigrants have been asked HOW they made their way to the border? At the end of the Obama administration we knew of Guatemalan/Honduran/El Salvadoran migrants traveling to the border for WEEKS. Thinking thousands of Haitians would be noticeable.,1440386931896975366,
2021-09-21 18:46:19+00:00,@Dispatch_DD Good article but missed one thing where opposition parties have also lost popularity amongst their own especially DA and EFF who have had clashed with their own support base about certain inner political policies. EFF on illegal immigrants and DA with less black leaders.,@Dispatch_DD Good article but missed one thing where opposition parties have also lost popularity amongst their own especially DA and EFF who have had clashed with their own support base about certain inner political policies. EFF on illegal immigrants and DA with less black leaders.,1440386928931590155,
2021-09-21 18:46:14+00:00,"@traderbmo @davantagedupain @TheMarinaTimes If you want to make $60 - $100 or more an hr, go get skills that pay that kind of money.  I know many immigrants who came here legally &amp; spoke little or no English are now living in million $ homes. Stop complaining &amp; start working ur ass off.","@traderbmo @davantagedupain @TheMarinaTimes If you want to make $60 - $100 or more an hr, go get skills that pay that kind of money.  I know many immigrants who came here legally &amp; spoke little or no English are now living in million $ homes. Stop complaining &amp; start working ur ass off.",1440386905598689291,
2021-09-21 18:46:05+00:00,"Loving the rally for #citizenship in DC today!  CASA leader put it best, "" We need access to the American Dream."" This is the year to put millions of immigrants on a path to citizenship. #WeAreHome","Loving the rally for #citizenship in DC today!  CASA leader put it best, "" We need access to the American Dream."" This is the year to put millions of immigrants on a path to citizenship. #WeAreHome",1440386867757666306,
2021-09-21 18:46:00+00:00,"Investing in the country’s caregiving infrastructure would create millions of jobs &amp; put women- especially Black, Latina, Asian &amp; immigrant women who perform the bulk of care work- at the center of our nation’s economic recovery. #WelcomeBackCongress https://t.co/EN3sWLE6qG","Investing in the country’s caregiving infrastructure would create millions of jobs &amp; put women- especially Black, Latina, Asian &amp; immigrant women who perform the bulk of care work- at the center of our nation’s economic recovery. #WelcomeBackCongress https://t.co/EN3sWLE6qG",1440386847809572866,
2021-09-21 18:45:59+00:00,@emsteck Wow.  Comparing holocaust victims to illegal immigrants.  New low.,@emsteck Wow.  Comparing holocaust victims to illegal immigrants.  New low.,1440386842931593225,
2021-09-21 18:45:47+00:00,"@thehill Desperate circumstances require Desperate measures. The border must be secured. There is a path for immigrants, not that way though. We were all immigrants at one time or our descendants.","@thehill Desperate circumstances require Desperate measures. The border must be secured. There is a path for immigrants, not that way though. We were all immigrants at one time or our descendants.",1440386795477233673,"{'_type': 'snscrape.modules.twitter.Place', 'fullName': 'Hollywood, FL', 'name': 'Hollywood', 'type': 'city', 'country': 'United States', 'countryCode': 'US'}"
2021-09-21 18:45:45+00:00,@camille80273565 @SecBlinken @m_ebrard Mexico is harmed many immigrants cross all of Mexico to reach the United States. And to get to the United States they rob and even kill many young people.,@camille80273565 @SecBlinken @m_ebrard Mexico is harmed many immigrants cross all of Mexico to reach the United States. And to get to the United States they rob and even kill many young people.,1440386783988961288,
2021-09-21 18:45:37+00:00,"Incredibly disappointed that @VP has been completely silent about the horrific abuse of Haitian immigrants at the southern border. 

I thought I was looking at a color photograph from pre-Civil War times. 

So much for “give me your tired, your poor, your huddled masses…” ehh?","Incredibly disappointed that @VP has been completely silent about the horrific abuse of Haitian immigrants at the southern border. 

I thought I was looking at a color photograph from pre-Civil War times. 

So much for “give me your tired, your poor, your huddled masses…” ehh?",1440386750686195720,
2021-09-21 18:45:21+00:00,"@JJobin8 @kinsellawarren Majority of white people in the 905 look down at the majority of black, brown, Muslim &amp; Asian immigrants in the 905 for our survival values. For leveling up, for wanting to get ahead and especially for female hypergamy. https://t.co/ROBb4ohkge","@JJobin8 @kinsellawarren Majority of white people in the 905 look down at the majority of black, brown, Muslim &amp; Asian immigrants in the 905 for our survival values. For leveling up, for wanting to get ahead and especially for female hypergamy. https://t.co/ROBb4ohkge",1440386687058644998,
2021-09-21 18:45:20+00:00,"@gary10173 @AOC I mean she literally promoted the person who gave her the dress as an immigrant (from Toronto) who shared the same beliefs as AOC.

Was that belief wage theft and tax evasion?

Is that the belief they shared?","@gary10173 @AOC I mean she literally promoted the person who gave her the dress as an immigrant (from Toronto) who shared the same beliefs as AOC.

Was that belief wage theft and tax evasion?

Is that the belief they shared?",1440386682155532298,
2021-09-21 18:45:18+00:00,"conversation incl. sarah ferguson (the redhead who got divorced from the pervert), the queen, america's inhumane treatment of immigrants, and then ,confusingly, how jeff bezos only 'wants to help' but he keeps getting pilloried by the public","conversation incl. sarah ferguson (the redhead who got divorced from the pervert), the queen, america's inhumane treatment of immigrants, and then ,confusingly, how jeff bezos only 'wants to help' but he keeps getting pilloried by the public",1440386674651906055,
2021-09-21 18:45:15+00:00,"The US Border patrol herding Haitian immigrants with whips at the Rio grande  like they were cattle. Barbaric and dehumanizing. 

https://t.co/NcjHl8IIQt
#Haiti
#bipartisanswine
#protozoanmindset
#nomoreborders
#workersblues
#yourfellowworker
#immigration
#policestate https://t.co/Kvqn2nn4TZ","The US Border patrol herding Haitian immigrants with whips at the Rio grande  like they were cattle. Barbaric and dehumanizing. 

wsws.org/en/articles/20…
#Haiti
#bipartisanswine
#protozoanmindset
#nomoreborders
#workersblues
#yourfellowworker
#immigration
#policestate https://t.co/Kvqn2nn4TZ",1440386658570932232,
2021-09-21 18:45:08+00:00,@clemanimates @Exodus27442502 @b_bolby @CJThomp13651142 @rdevro @psskow I think there is definitely a line the illegal immigrants shouldn’t cross ….. and it’s between Texas and Mexico.,@clemanimates @Exodus27442502 @b_bolby @CJThomp13651142 @rdevro @psskow I think there is definitely a line the illegal immigrants shouldn’t cross ….. and it’s between Texas and Mexico.,1440386630771097613,
2021-09-21 18:45:04+00:00,"Camel Toe Harris is quick to jump on law enforcement about how Haiti immigrants are being treated, when they are invading our country. Who’s side are the democrats on? Everything they do is geared toward undermining our country. These fools need to go.","Camel Toe Harris is quick to jump on law enforcement about how Haiti immigrants are being treated, when they are invading our country. Who’s side are the democrats on? Everything they do is geared toward undermining our country. These fools need to go.",1440386612005773312,
2021-09-21 18:44:52+00:00,"""Home"" by Warsan Shire. If youre an immigrant, like me, you'll understand this. https://t.co/lQbmyez0Rh","""Home"" by Warsan Shire. If youre an immigrant, like me, you'll understand this. https://t.co/lQbmyez0Rh",1440386564836626433,
2021-09-21 18:44:46+00:00,"@DailyCaller The Statue of liberty has nothing to do with immigration, it was a gift from the French for the defeat of the British, just because it was the first thing immigrants saw when they got to America doesn't mean it symbolises immigration,it symbolises liberty from an oppresser.","@DailyCaller The Statue of liberty has nothing to do with immigration, it was a gift from the French for the defeat of the British, just because it was the first thing immigrants saw when they got to America doesn't mean it symbolises immigration,it symbolises liberty from an oppresser.",1440386537749843971,
2021-09-21 18:44:45+00:00,@Nettleshippy Not really heard the French or Italians who currently lived here called immigrants....,@Nettleshippy Not really heard the French or Italians who currently lived here called immigrants....,1440386532842426373,
2021-09-21 18:44:41+00:00,@farid_alfredo92 @Tuckerrr333 @jennirosef Not sure of what your definition of an immigrant is but the CPC have lost support of Western Canadians as a whole. Double digit percentages.,@farid_alfredo92 @Tuckerrr333 @jennirosef Not sure of what your definition of an immigrant is but the CPC have lost support of Western Canadians as a whole. Double digit percentages.,1440386519320068098,
2021-09-21 18:44:34+00:00,@Mayakotob Congratulations on becoming a Canadian citizen. Welcome and Thank you for being so excited about voting. As a child of an immigrant ...my father always encouraged all of us his children to treat voting as a privilege. Yay!!!!!,@Mayakotob Congratulations on becoming a Canadian citizen. Welcome and Thank you for being so excited about voting. As a child of an immigrant ...my father always encouraged all of us his children to treat voting as a privilege. Yay!!!!!,1440386487904657418,
2021-09-21 18:44:33+00:00,"@RobWittman @GOPLeader They're simply trying to
remind U 2
get your house in order
b4 worrying what
another Nation is doing!
Favoring a
Russian Dictator in
U.S. Polls over
a U.S.President...being anti
immigrant, yet
favoring Afghans
(Taliban)
over women &amp; kids, fleeing
dictatorship
is where U lost us!","@RobWittman @GOPLeader They're simply trying to
remind U 2
get your house in order
b4 worrying what
another Nation is doing!
Favoring a
Russian Dictator in
U.S. Polls over
a U.S.President...being anti
immigrant, yet
favoring Afghans
(Taliban)
over women &amp; kids, fleeing
dictatorship
is where U lost us!",1440386485891391495,
2021-09-21 18:44:15+00:00,@MSNBC That's a lot of illegal immigrants getting vaxxed!,@MSNBC That's a lot of illegal immigrants getting vaxxed!,1440386409873874953,
2021-09-21 18:44:05+00:00,"@trish_regan As a European I am against immigrants to come and study for free! If non-EU students want a degree, they must pay! 🇪🇺💪","@trish_regan As a European I am against immigrants to come and study for free! If non-EU students want a degree, they must pay! 🇪🇺💪",1440386367280664576,
2021-09-21 18:44:00+00:00,@TeamCavuto @RepMarkGreen It sounds like jobs Americans don’t want to begin with or they would not be open to immigrants.,@TeamCavuto @RepMarkGreen It sounds like jobs Americans don’t want to begin with or they would not be open to immigrants.,1440386344178503686,
2021-09-21 18:43:44+00:00,"No, Americans make America.  Including immigrants who become Americans.","No, Americans make America.  Including immigrants who become Americans.",1440386276977373186,
2021-09-21 18:43:42+00:00,@SenatorDurbin @SenatorShaheen Democracy wins only when equal opportunity is given.Skilled immigrants are made to wait 150+years for GC.Effort by the House Leadership to bring the fairness is intentionally put down by not referring #60002/3/4 to S Parliamentarian. Pls keep up the Democracy by bringing FAIRNESS,@SenatorDurbin @SenatorShaheen Democracy wins only when equal opportunity is given.Skilled immigrants are made to wait 150+years for GC.Effort by the House Leadership to bring the fairness is intentionally put down by not referring #60002/3/4 to S Parliamentarian. Pls keep up the Democracy by bringing FAIRNESS,1440386269687660544,
2021-09-21 18:43:40+00:00,@SecMartyWalsh @USDOL Sir what about legal immigrants in backlog ? When will more lawmakers &amp; govt officials start supporting documented immigrants in visa backlog. We deserve viable path to citizenship as much as UD.,@SecMartyWalsh @USDOL Sir what about legal immigrants in backlog ? When will more lawmakers &amp; govt officials start supporting documented immigrants in visa backlog. We deserve viable path to citizenship as much as UD.,1440386261785604101,
2021-09-21 18:43:34+00:00,"@SebGorka @GovAbbott @JustinTrudeau @DevinNunes @ConradMBlack @DouglasKMurray @GordonGChang Finish building the wall, put the immigrants to work might as well make them useful while THEY wait. They could paint the OLD new sections. IF you run out of places to place them at the WHITE HOUSE or CONGRESS good place to start!!!","@SebGorka @GovAbbott @JustinTrudeau @DevinNunes @ConradMBlack @DouglasKMurray @GordonGChang Finish building the wall, put the immigrants to work might as well make them useful while THEY wait. They could paint the OLD new sections. IF you run out of places to place them at the WHITE HOUSE or CONGRESS good place to start!!!",1440386235810287616,
2021-09-21 18:43:25+00:00,@TaraeMarie_ Literally they've been deporting thousands of Haitian immigrants,@TaraeMarie_ Literally they've been deporting thousands of Haitian immigrants,1440386199420489737,
2021-09-21 18:43:23+00:00,@CNNPolitics Real life Cowboys with no concern for people. If immigrants are from Haiti via Mexico. Send them back to Mexico! They either flew into Mexico or came by boat! Mexico has to stop psssing their problems on to us. Otherwise give them@back the half of their country we stole!,@CNNPolitics Real life Cowboys with no concern for people. If immigrants are from Haiti via Mexico. Send them back to Mexico! They either flew into Mexico or came by boat! Mexico has to stop psssing their problems on to us. Otherwise give them@back the half of their country we stole!,1440386188855046151,
2021-09-21 18:43:21+00:00,"@JoeBiden STOP deporting Haitian immigrants, please!","@JoeBiden STOP deporting Haitian immigrants, please!",1440386183364694024,
2021-09-21 18:43:16+00:00,@_Cars0n_ @BillPettyDC @brianneDMR @sgrubermiller It'll only go blue bc the overflowing open borders.  They are leaving the borders open for their own political gain. They just hand the border over to the cartels pretty much. Then have the nerve to talk about humanity but give the opportunity for cartel use and abuse immigrants,@_Cars0n_ @BillPettyDC @brianneDMR @sgrubermiller It'll only go blue bc the overflowing open borders.  They are leaving the borders open for their own political gain. They just hand the border over to the cartels pretty much. Then have the nerve to talk about humanity but give the opportunity for cartel use and abuse immigrants,1440386161013260292,
2021-09-21 18:43:09+00:00,@AttorneyCrump So they felt the need to pull out the horses and use their reins like whips on the Haitian immigrants? Hmmm? I wonder what’s the difference?,@AttorneyCrump So they felt the need to pull out the horses and use their reins like whips on the Haitian immigrants? Hmmm? I wonder what’s the difference?,1440386132538060802,
2021-09-21 18:43:07+00:00,@dog_shill @SECGov it's all poor people and immigrants...,@dog_shill @SECGov it's all poor people and immigrants...,1440386123457458176,
2021-09-21 18:43:07+00:00,"MaineHealth said it intends to make testing more available to immigrant, low-income, and unhoused Mainers - and determine if that increased access has an impact on attitudes toward getting tested.

https://t.co/C8UpeLjYXK","MaineHealth said it intends to make testing more available to immigrant, low-income, and unhoused Mainers - and determine if that increased access has an impact on attitudes toward getting tested.

mainepublic.org/health/2021-09…",1440386123436478471,
2021-09-21 18:43:05+00:00,"In the sense of how open borders are generally conceived, yes, but it does not only have to be conceived that way. We could imagine a scenario where it was just not enforced. 

My point is that the immigrant would have a right to resist being forced off of unowned land.","In the sense of how open borders are generally conceived, yes, but it does not only have to be conceived that way. We could imagine a scenario where it was just not enforced. 

My point is that the immigrant would have a right to resist being forced off of unowned land.",1440386113277874181,
2021-09-21 18:42:57+00:00,Shame on these mounted  individuals for treating  those Haitians immigrants like animals !  Where are the members of the black caucus who criticized so much President Jovenel Moise  ?https://t.co/zFijg9RzLA,Shame on these mounted  individuals for treating  those Haitians immigrants like animals !  Where are the members of the black caucus who criticized so much President Jovenel Moise  ?https://t.co/zFijg9RzLA,1440386082185433097,
2021-09-21 18:42:50+00:00,We follow the wise leadership of Black-led immigrant movements like @HaitianBridge @UndocuBlack &amp; @BAJItweet and encourage all of our followers to follow them and donate to their work.  4/,We follow the wise leadership of Black-led immigrant movements like @HaitianBridge @UndocuBlack &amp; @BAJItweet and encourage all of our followers to follow them and donate to their work.  4/,1440386050275172356,"{'_type': 'snscrape.modules.twitter.Place', 'fullName': 'Washington, DC', 'name': 'Washington', 'type': 'city', 'country': 'United States', 'countryCode': 'US'}"
